contratacion_id,empresa_id,empresa,anio,mes,mes_nombre,trimestre,rol,candidatos_recibidos,entrevistados,ofertas_enviadas,contratados,tasa_conversion_pct,tiempo_contratacion_dias,fuente_principal
CNT02301,E10,Axsis Tecnología,2024,6,June,Q2,Frontend Developer,26,9,2,1,3.85,58,OCC Mundial
CNT02302,E10,Axsis Tecnología,2024,6,June,Q2,Full Stack Developer,30,10,3,2,6.67,47,LinkedIn
CNT02303,E10,Axsis Tecnología,2024,6,June,Q2,DevOps Engineer,22,9,1,0,0.0,49,Referidos
CNT02304,E10,Axsis Tecnología,2024,6,June,Q2,Cloud Architect,5,2,1,0,0.0,42,Glassdoor
CNT02305,E10,Axsis Tecnología,2024,6,June,Q2,Scrum Master,45,20,7,4,8.89,32,Referidos
CNT02306,E10,Axsis Tecnología,2024,6,June,Q2,Project Manager,8,2,1,0,0.0,57,LinkedIn
CNT02307,E10,Axsis Tecnología,2024,6,June,Q2,Cybersecurity Analyst,5,2,1,0,0.0,44,LinkedIn
CNT02308,E10,Axsis Tecnología,2024,7,July,Q3,Data Analyst,39,10,3,2,5.13,44,Glassdoor
CNT02309,E10,Axsis Tecnología,2024,7,July,Q3,Software Developer,80,27,10,8,10.0,23,OCC Mundial
CNT02310,E10,Axsis Tecnología,2024,7,July,Q3,Backend Developer,57,22,8,5,8.77,44,Referidos
CNT02311,E10,Axsis Tecnología,2024,7,July,Q3,Frontend Developer,85,23,7,5,5.88,54,LinkedIn
CNT02312,E10,Axsis Tecnología,2024,7,July,Q3,Full Stack Developer,32,12,3,2,6.25,47,Referidos
CNT02313,E10,Axsis Tecnología,2024,7,July,Q3,DevOps Engineer,26,11,3,2,7.69,51,LinkedIn
CNT02314,E10,Axsis Tecnología,2024,7,July,Q3,Cloud Architect,32,11,2,1,3.12,56,Referidos
CNT02315,E10,Axsis Tecnología,2024,7,July,Q3,Scrum Master,14,5,1,0,0.0,28,OCC Mundial
CNT02316,E10,Axsis Tecnología,2024,7,July,Q3,Project Manager,54,17,6,5,9.26,30,LinkedIn
CNT02317,E10,Axsis Tecnología,2024,7,July,Q3,Cybersecurity Analyst,18,5,1,0,0.0,44,LinkedIn
CNT02318,E10,Axsis Tecnología,2024,8,August,Q3,Data Analyst,48,19,4,2,4.17,56,Referidos
CNT02319,E10,Axsis Tecnología,2024,8,August,Q3,Software Developer,48,16,5,4,8.33,51,Glassdoor
CNT02320,E10,Axsis Tecnología,2024,8,August,Q3,Backend Developer,48,19,4,3,6.25,51,LinkedIn
CNT02321,E10,Axsis Tecnología,2024,8,August,Q3,Frontend Developer,16,5,1,0,0.0,42,Referidos
CNT02322,E10,Axsis Tecnología,2024,8,August,Q3,Full Stack Developer,95,25,5,3,3.16,20,LinkedIn
CNT02323,E10,Axsis Tecnología,2024,8,August,Q3,Scrum Master,18,6,2,1,5.56,32,Glassdoor
CNT02324,E10,Axsis Tecnología,2024,8,August,Q3,Project Manager,11,4,1,0,0.0,28,LinkedIn
CNT02325,E10,Axsis Tecnología,2024,8,August,Q3,Cybersecurity Analyst,15,5,1,0,0.0,64,LinkedIn
CNT02326,E10,Axsis Tecnología,2024,9,September,Q3,Software Developer,96,38,11,7,7.29,41,Glassdoor
CNT02327,E10,Axsis Tecnología,2024,9,September,Q3,Backend Developer,18,4,1,0,0.0,56,Universidad UANL/ITESM
CNT02328,E10,Axsis Tecnología,2024,9,September,Q3,Frontend Developer,32,13,2,1,3.12,43,OCC Mundial
CNT02329,E10,Axsis Tecnología,2024,9,September,Q3,Full Stack Developer,34,11,3,2,5.88,59,OCC Mundial
CNT02330,E10,Axsis Tecnología,2024,9,September,Q3,DevOps Engineer,42,10,2,1,2.38,50,LinkedIn
CNT02331,E10,Axsis Tecnología,2024,9,September,Q3,Cloud Architect,19,6,1,0,0.0,42,Referidos
CNT02332,E10,Axsis Tecnología,2024,9,September,Q3,Scrum Master,24,9,3,1,4.17,51,OCC Mundial
CNT02333,E10,Axsis Tecnología,2024,9,September,Q3,Project Manager,16,4,1,0,0.0,29,LinkedIn
CNT02334,E10,Axsis Tecnología,2024,9,September,Q3,Cybersecurity Analyst,19,5,1,0,0.0,53,LinkedIn
CNT02335,E10,Axsis Tecnología,2024,10,October,Q4,Data Analyst,95,25,5,4,4.21,26,OCC Mundial
CNT02336,E10,Axsis Tecnología,2024,10,October,Q4,Software Developer,60,26,8,6,10.0,32,Glassdoor
CNT02337,E10,Axsis Tecnología,2024,10,October,Q4,Backend Developer,60,20,4,3,5.0,60,LinkedIn
CNT02338,E10,Axsis Tecnología,2024,10,October,Q4,Frontend Developer,15,6,1,0,0.0,45,LinkedIn
CNT02339,E10,Axsis Tecnología,2024,10,October,Q4,Full Stack Developer,16,6,1,0,0.0,60,Referidos
CNT02340,E10,Axsis Tecnología,2024,10,October,Q4,DevOps Engineer,5,1,1,0,0.0,37,Universidad UANL/ITESM
CNT02341,E10,Axsis Tecnología,2024,10,October,Q4,Scrum Master,5,1,1,0,0.0,62,OCC Mundial
CNT02342,E10,Axsis Tecnología,2024,10,October,Q4,Project Manager,36,12,3,1,2.78,27,Referidos
CNT02343,E10,Axsis Tecnología,2024,10,October,Q4,Cybersecurity Analyst,19,5,1,0,0.0,52,Glassdoor
CNT02344,E10,Axsis Tecnología,2024,11,November,Q4,Data Analyst,24,9,2,1,4.17,60,Glassdoor
CNT02345,E10,Axsis Tecnología,2024,11,November,Q4,Software Developer,90,31,11,8,8.89,21,Glassdoor
CNT02346,E10,Axsis Tecnología,2024,11,November,Q4,Frontend Developer,13,5,1,0,0.0,57,LinkedIn
CNT02347,E10,Axsis Tecnología,2024,11,November,Q4,Full Stack Developer,8,2,1,0,0.0,36,Referidos
CNT02348,E10,Axsis Tecnología,2024,11,November,Q4,DevOps Engineer,24,6,1,0,0.0,35,OCC Mundial
CNT02349,E10,Axsis Tecnología,2024,11,November,Q4,Project Manager,5,1,1,0,0.0,47,Universidad UANL/ITESM
CNT02350,E10,Axsis Tecnología,2024,11,November,Q4,Cybersecurity Analyst,45,16,4,3,6.67,54,LinkedIn
CNT02351,E10,Axsis Tecnología,2024,12,December,Q4,Data Analyst,28,9,2,1,3.57,18,Referidos
CNT02352,E10,Axsis Tecnología,2024,12,December,Q4,Software Developer,16,5,1,0,0.0,41,Universidad UANL/ITESM
CNT02353,E10,Axsis Tecnología,2024,12,December,Q4,Backend Developer,11,3,1,0,0.0,41,Referidos
CNT02354,E10,Axsis Tecnología,2024,12,December,Q4,Frontend Developer,55,19,6,3,5.45,56,OCC Mundial
CNT02355,E10,Axsis Tecnología,2024,12,December,Q4,Full Stack Developer,5,1,1,0,0.0,33,LinkedIn
CNT02356,E10,Axsis Tecnología,2024,12,December,Q4,DevOps Engineer,17,5,1,0,0.0,60,LinkedIn
CNT02357,E10,Axsis Tecnología,2024,12,December,Q4,Cloud Architect,34,10,2,1,2.94,40,Universidad UANL/ITESM
CNT02358,E10,Axsis Tecnología,2024,12,December,Q4,Project Manager,13,5,1,0,0.0,61,Referidos
CNT02359,E10,Axsis Tecnología,2024,12,December,Q4,Cybersecurity Analyst,19,6,2,1,5.26,24,Csoftmty Jobs
CNT02360,E11,Skye Group,2023,1,January,Q1,Data Analyst,30,10,2,1,3.33,44,Referidos
CNT02361,E11,Skye Group,2023,1,January,Q1,Software Developer,36,9,2,1,2.78,60,OCC Mundial
CNT02362,E11,Skye Group,2023,1,January,Q1,Backend Developer,85,33,10,7,8.24,61,Universidad UANL/ITESM
CNT02363,E11,Skye Group,2023,1,January,Q1,Frontend Developer,28,12,2,1,3.57,34,Universidad UANL/ITESM
CNT02364,E11,Skye Group,2023,1,January,Q1,Full Stack Developer,26,10,3,1,3.85,26,LinkedIn
CNT02365,E11,Skye Group,2023,1,January,Q1,Cloud Architect,13,4,1,0,0.0,23,Glassdoor
CNT02366,E11,Skye Group,2023,1,January,Q1,Scrum Master,38,16,5,4,10.53,51,OCC Mundial
CNT02367,E11,Skye Group,2023,1,January,Q1,Project Manager,52,22,8,5,9.62,38,LinkedIn
CNT02368,E11,Skye Group,2023,1,January,Q1,Cybersecurity Analyst,36,12,3,2,5.56,64,Glassdoor
CNT02369,E11,Skye Group,2023,2,February,Q1,Data Analyst,5,1,1,0,0.0,34,Universidad UANL/ITESM
CNT02370,E11,Skye Group,2023,2,February,Q1,Software Developer,33,12,4,2,6.06,33,Csoftmty Jobs
CNT02371,E11,Skye Group,2023,2,February,Q1,Backend Developer,57,22,4,3,5.26,52,LinkedIn
CNT02372,E11,Skye Group,2023,2,February,Q1,Frontend Developer,24,6,2,1,4.17,63,LinkedIn
CNT02373,E11,Skye Group,2023,2,February,Q1,Full Stack Developer,51,14,4,2,3.92,62,LinkedIn
CNT02374,E11,Skye Group,2023,2,February,Q1,DevOps Engineer,16,7,2,1,6.25,24,Csoftmty Jobs
CNT02375,E11,Skye Group,2023,2,February,Q1,Cloud Architect,18,7,2,1,5.56,36,OCC Mundial
CNT02376,E11,Skye Group,2023,2,February,Q1,Scrum Master,17,7,2,1,5.88,28,Referidos
CNT02377,E11,Skye Group,2023,2,February,Q1,Project Manager,45,15,4,2,4.44,30,Referidos
CNT02378,E11,Skye Group,2023,2,February,Q1,Cybersecurity Analyst,5,1,1,0,0.0,21,LinkedIn
CNT02379,E11,Skye Group,2023,3,March,Q1,Data Analyst,18,4,1,0,0.0,42,Referidos
CNT02380,E11,Skye Group,2023,3,March,Q1,Software Developer,40,11,3,2,5.0,63,LinkedIn
CNT02381,E11,Skye Group,2023,3,March,Q1,Backend Developer,13,4,1,0,0.0,44,OCC Mundial
CNT02382,E11,Skye Group,2023,3,March,Q1,Frontend Developer,11,3,1,0,0.0,28,LinkedIn
CNT02383,E11,Skye Group,2023,3,March,Q1,Full Stack Developer,26,11,3,2,7.69,32,Referidos
CNT02384,E11,Skye Group,2023,3,March,Q1,DevOps Engineer,12,3,1,0,0.0,57,LinkedIn
CNT02385,E11,Skye Group,2023,3,March,Q1,Cloud Architect,14,5,1,0,0.0,52,Universidad UANL/ITESM
CNT02386,E11,Skye Group,2023,3,March,Q1,Scrum Master,34,10,2,1,2.94,51,Glassdoor
CNT02387,E11,Skye Group,2023,3,March,Q1,Project Manager,11,3,1,0,0.0,38,Csoftmty Jobs
CNT02388,E11,Skye Group,2023,3,March,Q1,Cybersecurity Analyst,5,1,1,0,0.0,37,Referidos
CNT02389,E11,Skye Group,2023,4,April,Q2,Data Analyst,8,2,1,0,0.0,48,Glassdoor
CNT02390,E11,Skye Group,2023,4,April,Q2,Software Developer,54,17,4,2,3.7,27,LinkedIn
CNT02391,E11,Skye Group,2023,4,April,Q2,Backend Developer,14,5,1,0,0.0,61,OCC Mundial
CNT02392,E11,Skye Group,2023,4,April,Q2,Frontend Developer,26,7,2,1,3.85,54,OCC Mundial
CNT02393,E11,Skye Group,2023,4,April,Q2,Full Stack Developer,10,2,1,0,0.0,22,Referidos
CNT02394,E11,Skye Group,2023,4,April,Q2,DevOps Engineer,39,14,5,3,7.69,57,Glassdoor
CNT02395,E11,Skye Group,2023,4,April,Q2,Cloud Architect,5,2,1,0,0.0,61,Glassdoor
CNT02396,E11,Skye Group,2023,4,April,Q2,Scrum Master,36,13,5,4,11.11,64,Referidos
CNT02397,E11,Skye Group,2023,4,April,Q2,Project Manager,18,6,1,0,0.0,52,Csoftmty Jobs
CNT02398,E11,Skye Group,2023,4,April,Q2,Cybersecurity Analyst,17,5,1,0,0.0,60,Csoftmty Jobs
CNT02399,E11,Skye Group,2023,5,May,Q2,Data Analyst,114,34,12,9,7.89,53,LinkedIn
CNT02400,E11,Skye Group,2023,5,May,Q2,Software Developer,40,10,2,1,2.5,52,OCC Mundial
CNT02401,E11,Skye Group,2023,5,May,Q2,Backend Developer,14,5,1,0,0.0,34,Csoftmty Jobs
CNT02402,E11,Skye Group,2023,5,May,Q2,Frontend Developer,36,14,3,2,5.56,58,LinkedIn
CNT02403,E11,Skye Group,2023,5,May,Q2,Full Stack Developer,8,2,1,0,0.0,35,LinkedIn
CNT02404,E11,Skye Group,2023,5,May,Q2,DevOps Engineer,38,9,1,0,0.0,52,Referidos
CNT02405,E11,Skye Group,2023,5,May,Q2,Cloud Architect,5,2,1,0,0.0,57,Csoftmty Jobs
CNT02406,E11,Skye Group,2023,5,May,Q2,Scrum Master,14,5,1,0,0.0,61,Referidos
CNT02407,E11,Skye Group,2023,5,May,Q2,Project Manager,5,1,1,0,0.0,49,LinkedIn
CNT02408,E11,Skye Group,2023,6,June,Q2,Data Analyst,33,11,3,2,6.06,51,OCC Mundial
CNT02409,E11,Skye Group,2023,6,June,Q2,Software Developer,96,42,10,8,8.33,40,OCC Mundial
CNT02410,E11,Skye Group,2023,6,June,Q2,Backend Developer,14,3,1,0,0.0,42,Glassdoor
CNT02411,E11,Skye Group,2023,6,June,Q2,Frontend Developer,28,10,3,2,7.14,33,OCC Mundial
CNT02412,E11,Skye Group,2023,6,June,Q2,Full Stack Developer,34,10,3,2,5.88,57,OCC Mundial
CNT02413,E11,Skye Group,2023,6,June,Q2,DevOps Engineer,16,4,1,0,0.0,47,Referidos
CNT02414,E11,Skye Group,2023,6,June,Q2,Cloud Architect,18,6,1,0,0.0,45,LinkedIn
CNT02415,E11,Skye Group,2023,6,June,Q2,Scrum Master,16,5,1,0,0.0,24,LinkedIn
CNT02416,E11,Skye Group,2023,6,June,Q2,Project Manager,16,4,1,0,0.0,39,Referidos
CNT02417,E11,Skye Group,2023,6,June,Q2,Cybersecurity Analyst,24,6,1,0,0.0,34,LinkedIn
CNT02418,E11,Skye Group,2023,7,July,Q3,Data Analyst,22,8,3,2,9.09,60,Referidos
CNT02419,E11,Skye Group,2023,7,July,Q3,Software Developer,66,29,9,6,9.09,41,LinkedIn
CNT02420,E11,Skye Group,2023,7,July,Q3,Backend Developer,24,7,2,1,4.17,37,LinkedIn
CNT02421,E11,Skye Group,2023,7,July,Q3,Frontend Developer,32,8,2,1,3.12,28,LinkedIn
CNT02422,E11,Skye Group,2023,7,July,Q3,Full Stack Developer,52,21,6,4,7.69,40,OCC Mundial
CNT02423,E11,Skye Group,2023,7,July,Q3,DevOps Engineer,51,22,6,3,5.88,40,Glassdoor
CNT02424,E11,Skye Group,2023,7,July,Q3,Cloud Architect,5,1,1,0,0.0,38,LinkedIn
CNT02425,E11,Skye Group,2023,7,July,Q3,Scrum Master,17,6,1,0,0.0,32,Referidos
CNT02426,E11,Skye Group,2023,7,July,Q3,Project Manager,5,1,1,0,0.0,44,LinkedIn
CNT02427,E11,Skye Group,2023,7,July,Q3,Cybersecurity Analyst,54,15,3,2,3.7,56,Universidad UANL/ITESM
CNT02428,E11,Skye Group,2023,8,August,Q3,Data Analyst,11,4,1,0,0.0,62,LinkedIn
CNT02429,E11,Skye Group,2023,8,August,Q3,Software Developer,80,33,11,9,11.25,40,Universidad UANL/ITESM
CNT02430,E11,Skye Group,2023,8,August,Q3,Backend Developer,48,18,4,2,4.17,55,LinkedIn
CNT02431,E11,Skye Group,2023,8,August,Q3,Frontend Developer,56,16,6,4,7.14,19,Universidad UANL/ITESM
CNT02432,E11,Skye Group,2023,8,August,Q3,Full Stack Developer,5,2,1,0,0.0,32,LinkedIn
CNT02433,E11,Skye Group,2023,8,August,Q3,DevOps Engineer,5,2,1,0,0.0,43,LinkedIn
CNT02434,E11,Skye Group,2023,8,August,Q3,Cloud Architect,15,6,1,0,0.0,23,LinkedIn
CNT02435,E11,Skye Group,2023,8,August,Q3,Scrum Master,16,4,1,0,0.0,37,Glassdoor
CNT02436,E11,Skye Group,2023,8,August,Q3,Project Manager,16,6,2,1,6.25,61,LinkedIn
CNT02437,E11,Skye Group,2023,8,August,Q3,Cybersecurity Analyst,13,4,1,0,0.0,45,LinkedIn
CNT02438,E11,Skye Group,2023,9,September,Q3,Data Analyst,48,13,3,1,2.08,28,Csoftmty Jobs
CNT02439,E11,Skye Group,2023,9,September,Q3,Software Developer,5,2,1,0,0.0,30,LinkedIn
CNT02440,E11,Skye Group,2023,9,September,Q3,Backend Developer,18,6,2,1,5.56,56,LinkedIn
CNT02441,E11,Skye Group,2023,9,September,Q3,Frontend Developer,5,1,1,0,0.0,35,Referidos
CNT02442,E11,Skye Group,2023,9,September,Q3,Full Stack Developer,60,16,4,3,5.0,40,Glassdoor
CNT02443,E11,Skye Group,2023,9,September,Q3,DevOps Engineer,19,7,2,1,5.26,36,OCC Mundial
CNT02444,E11,Skye Group,2023,9,September,Q3,Cloud Architect,54,21,4,3,5.56,64,Glassdoor
CNT02445,E11,Skye Group,2023,9,September,Q3,Scrum Master,22,8,2,1,4.55,29,Referidos
CNT02446,E11,Skye Group,2023,9,September,Q3,Project Manager,5,2,1,0,0.0,55,Universidad UANL/ITESM
CNT02447,E11,Skye Group,2023,9,September,Q3,Cybersecurity Analyst,11,4,1,0,0.0,34,OCC Mundial
CNT02448,E11,Skye Group,2023,10,October,Q4,Data Analyst,40,13,3,2,5.0,51,Referidos
CNT02449,E11,Skye Group,2023,10,October,Q4,Software Developer,36,12,4,2,5.56,19,Glassdoor
CNT02450,E11,Skye Group,2023,10,October,Q4,Backend Developer,52,16,4,3,5.77,18,Glassdoor
CNT02451,E11,Skye Group,2023,10,October,Q4,Frontend Developer,26,7,1,0,0.0,44,Glassdoor
CNT02452,E11,Skye Group,2023,10,October,Q4,Full Stack Developer,30,8,2,1,3.33,27,Referidos
CNT02453,E11,Skye Group,2023,10,October,Q4,DevOps Engineer,5,2,1,0,0.0,49,Universidad UANL/ITESM
CNT02454,E11,Skye Group,2023,10,October,Q4,Cloud Architect,34,15,5,3,8.82,53,OCC Mundial
CNT02455,E11,Skye Group,2023,10,October,Q4,Scrum Master,20,6,2,1,5.0,32,LinkedIn
CNT02456,E11,Skye Group,2023,10,October,Q4,Project Manager,14,3,1,0,0.0,32,LinkedIn
CNT02457,E11,Skye Group,2023,10,October,Q4,Cybersecurity Analyst,18,7,1,0,0.0,62,LinkedIn
CNT02458,E11,Skye Group,2023,11,November,Q4,Data Analyst,27,7,2,1,3.7,32,LinkedIn
CNT02459,E11,Skye Group,2023,11,November,Q4,Software Developer,32,14,5,3,9.38,26,LinkedIn
CNT02460,E11,Skye Group,2023,11,November,Q4,Backend Developer,18,6,2,1,5.56,46,Referidos
CNT02461,E11,Skye Group,2023,11,November,Q4,Full Stack Developer,68,17,5,4,5.88,35,Universidad UANL/ITESM
CNT02462,E11,Skye Group,2023,11,November,Q4,DevOps Engineer,51,22,5,3,5.88,22,Glassdoor
CNT02463,E11,Skye Group,2023,11,November,Q4,Cloud Architect,5,2,1,0,0.0,26,Referidos
CNT02464,E11,Skye Group,2023,11,November,Q4,Scrum Master,18,7,2,1,5.56,60,LinkedIn
CNT02465,E11,Skye Group,2023,11,November,Q4,Project Manager,5,1,1,0,0.0,59,LinkedIn
CNT02466,E11,Skye Group,2023,11,November,Q4,Cybersecurity Analyst,8,2,1,0,0.0,59,Csoftmty Jobs
CNT02467,E11,Skye Group,2023,12,December,Q4,Software Developer,60,25,6,4,6.67,45,OCC Mundial
CNT02468,E11,Skye Group,2023,12,December,Q4,Backend Developer,20,5,1,0,0.0,18,Referidos
CNT02469,E11,Skye Group,2023,12,December,Q4,Frontend Developer,68,26,9,6,8.82,40,Glassdoor
CNT02470,E11,Skye Group,2023,12,December,Q4,Full Stack Developer,16,6,2,1,6.25,27,Universidad UANL/ITESM
CNT02471,E11,Skye Group,2023,12,December,Q4,DevOps Engineer,5,1,1,0,0.0,20,Glassdoor
CNT02472,E11,Skye Group,2023,12,December,Q4,Cloud Architect,34,14,2,1,2.94,34,Referidos
CNT02473,E11,Skye Group,2023,12,December,Q4,Scrum Master,18,7,2,1,5.56,24,LinkedIn
CNT02474,E11,Skye Group,2023,12,December,Q4,Project Manager,15,5,1,0,0.0,35,LinkedIn
CNT02475,E11,Skye Group,2023,12,December,Q4,Cybersecurity Analyst,16,6,1,0,0.0,35,Glassdoor
CNT02476,E11,Skye Group,2024,1,January,Q1,Data Analyst,54,14,3,2,3.7,55,Universidad UANL/ITESM
CNT02477,E11,Skye Group,2024,1,January,Q1,Software Developer,27,9,2,1,3.7,44,Referidos
CNT02478,E11,Skye Group,2024,1,January,Q1,Backend Developer,18,7,2,1,5.56,42,LinkedIn
CNT02479,E11,Skye Group,2024,1,January,Q1,Frontend Developer,70,25,6,4,5.71,36,Referidos
CNT02480,E11,Skye Group,2024,1,January,Q1,Full Stack Developer,5,1,1,0,0.0,60,OCC Mundial
CNT02481,E11,Skye Group,2024,1,January,Q1,DevOps Engineer,28,11,3,2,7.14,63,LinkedIn
CNT02482,E11,Skye Group,2024,1,January,Q1,Scrum Master,36,9,2,1,2.78,19,OCC Mundial
CNT02483,E11,Skye Group,2024,1,January,Q1,Project Manager,30,10,2,1,3.33,42,Glassdoor
CNT02484,E11,Skye Group,2024,1,January,Q1,Cybersecurity Analyst,5,1,1,0,0.0,18,LinkedIn
CNT02485,E11,Skye Group,2024,2,February,Q1,Data Analyst,57,19,4,3,5.26,44,LinkedIn
CNT02486,E11,Skye Group,2024,2,February,Q1,Software Developer,38,10,2,1,2.63,60,Universidad UANL/ITESM
CNT02487,E11,Skye Group,2024,2,February,Q1,Backend Developer,39,17,5,4,10.26,30,Referidos
CNT02488,E11,Skye Group,2024,2,February,Q1,Frontend Developer,38,11,2,1,2.63,53,LinkedIn
CNT02489,E11,Skye Group,2024,2,February,Q1,Full Stack Developer,19,5,1,0,0.0,19,Referidos
CNT02490,E11,Skye Group,2024,2,February,Q1,DevOps Engineer,72,21,6,5,6.94,28,Glassdoor
CNT02491,E11,Skye Group,2024,2,February,Q1,Cloud Architect,15,6,2,1,6.67,54,Referidos
CNT02492,E11,Skye Group,2024,2,February,Q1,Scrum Master,48,12,2,1,2.08,32,LinkedIn
CNT02493,E11,Skye Group,2024,2,February,Q1,Project Manager,16,6,1,0,0.0,58,OCC Mundial
CNT02494,E11,Skye Group,2024,2,February,Q1,Cybersecurity Analyst,20,8,1,0,0.0,46,LinkedIn
CNT02495,E11,Skye Group,2024,3,March,Q1,Data Analyst,26,9,2,1,3.85,29,LinkedIn
CNT02496,E11,Skye Group,2024,3,March,Q1,Software Developer,70,19,4,3,4.29,42,OCC Mundial
CNT02497,E11,Skye Group,2024,3,March,Q1,Backend Developer,24,9,2,1,4.17,47,OCC Mundial
CNT02498,E11,Skye Group,2024,3,March,Q1,Frontend Developer,40,17,6,4,10.0,21,OCC Mundial
CNT02499,E11,Skye Group,2024,3,March,Q1,Full Stack Developer,18,8,1,0,0.0,45,Csoftmty Jobs
CNT02500,E11,Skye Group,2024,3,March,Q1,DevOps Engineer,26,8,2,1,3.85,50,Referidos
CNT02501,E11,Skye Group,2024,3,March,Q1,Cloud Architect,5,1,1,0,0.0,43,LinkedIn
CNT02502,E11,Skye Group,2024,3,March,Q1,Scrum Master,30,12,3,2,6.67,41,OCC Mundial
CNT02503,E11,Skye Group,2024,3,March,Q1,Project Manager,9,3,1,0,0.0,55,OCC Mundial
CNT02504,E11,Skye Group,2024,4,April,Q2,Data Analyst,16,6,1,0,0.0,31,Csoftmty Jobs
CNT02505,E11,Skye Group,2024,4,April,Q2,Software Developer,60,23,7,5,8.33,45,Glassdoor
CNT02506,E11,Skye Group,2024,4,April,Q2,Backend Developer,52,22,8,6,11.54,46,Referidos
CNT02507,E11,Skye Group,2024,4,April,Q2,Frontend Developer,5,2,1,0,0.0,51,Referidos
CNT02508,E11,Skye Group,2024,4,April,Q2,Full Stack Developer,18,4,1,0,0.0,48,LinkedIn
CNT02509,E11,Skye Group,2024,4,April,Q2,DevOps Engineer,5,1,1,0,0.0,23,Glassdoor
CNT02510,E11,Skye Group,2024,4,April,Q2,Scrum Master,30,11,4,3,10.0,59,OCC Mundial
CNT02511,E11,Skye Group,2024,4,April,Q2,Project Manager,22,8,2,1,4.55,48,LinkedIn
CNT02512,E11,Skye Group,2024,4,April,Q2,Cybersecurity Analyst,76,24,4,2,2.63,34,OCC Mundial
CNT02513,E11,Skye Group,2024,5,May,Q2,Data Analyst,18,5,1,0,0.0,56,OCC Mundial
CNT02514,E11,Skye Group,2024,5,May,Q2,Software Developer,48,12,3,1,2.08,18,Referidos
CNT02515,E11,Skye Group,2024,5,May,Q2,Backend Developer,14,6,1,0,0.0,61,Referidos
CNT02516,E11,Skye Group,2024,5,May,Q2,Frontend Developer,5,1,1,0,0.0,54,Referidos
CNT02517,E11,Skye Group,2024,5,May,Q2,Full Stack Developer,15,4,1,0,0.0,64,Csoftmty Jobs
CNT02518,E11,Skye Group,2024,5,May,Q2,DevOps Engineer,19,6,1,0,0.0,52,Csoftmty Jobs
CNT02519,E11,Skye Group,2024,5,May,Q2,Cloud Architect,5,2,1,0,0.0,44,OCC Mundial
CNT02520,E11,Skye Group,2024,5,May,Q2,Scrum Master,28,10,2,1,3.57,30,Universidad UANL/ITESM
CNT02521,E11,Skye Group,2024,5,May,Q2,Project Manager,12,4,1,0,0.0,42,OCC Mundial
CNT02522,E11,Skye Group,2024,5,May,Q2,Cybersecurity Analyst,5,2,1,0,0.0,49,OCC Mundial
CNT02523,E11,Skye Group,2024,6,June,Q2,Data Analyst,5,1,1,0,0.0,30,Referidos
CNT02524,E11,Skye Group,2024,6,June,Q2,Software Developer,66,28,5,3,4.55,31,Universidad UANL/ITESM
CNT02525,E11,Skye Group,2024,6,June,Q2,Backend Developer,72,28,10,6,8.33,25,OCC Mundial
CNT02526,E11,Skye Group,2024,6,June,Q2,Frontend Developer,15,4,1,0,0.0,28,LinkedIn
CNT02527,E11,Skye Group,2024,6,June,Q2,Full Stack Developer,16,5,1,0,0.0,31,LinkedIn
CNT02528,E11,Skye Group,2024,6,June,Q2,DevOps Engineer,10,3,1,0,0.0,51,Referidos
CNT02529,E11,Skye Group,2024,6,June,Q2,Cloud Architect,45,15,5,3,6.67,28,OCC Mundial
CNT02530,E11,Skye Group,2024,6,June,Q2,Scrum Master,36,13,3,2,5.56,56,Csoftmty Jobs
CNT02531,E11,Skye Group,2024,6,June,Q2,Project Manager,5,1,1,0,0.0,51,Universidad UANL/ITESM
CNT02532,E11,Skye Group,2024,6,June,Q2,Cybersecurity Analyst,17,6,1,0,0.0,55,Glassdoor
CNT02533,E11,Skye Group,2024,7,July,Q3,Data Analyst,30,13,4,2,6.67,36,OCC Mundial
CNT02534,E11,Skye Group,2024,7,July,Q3,Software Developer,5,1,1,0,0.0,41,OCC Mundial
CNT02535,E11,Skye Group,2024,7,July,Q3,Backend Developer,24,8,3,2,8.33,53,Glassdoor
CNT02536,E11,Skye Group,2024,7,July,Q3,Frontend Developer,36,12,3,2,5.56,52,Universidad UANL/ITESM
CNT02537,E11,Skye Group,2024,7,July,Q3,Full Stack Developer,33,12,4,2,6.06,55,LinkedIn
CNT02538,E11,Skye Group,2024,7,July,Q3,DevOps Engineer,18,7,2,1,5.56,58,Csoftmty Jobs
CNT02539,E11,Skye Group,2024,7,July,Q3,Cloud Architect,5,1,1,0,0.0,24,LinkedIn
CNT02540,E11,Skye Group,2024,7,July,Q3,Cybersecurity Analyst,5,1,1,0,0.0,25,LinkedIn
CNT02541,E11,Skye Group,2024,8,August,Q3,Data Analyst,68,26,7,5,7.35,44,Referidos
CNT02542,E11,Skye Group,2024,8,August,Q3,Software Developer,40,14,4,3,7.5,58,Universidad UANL/ITESM
CNT02543,E11,Skye Group,2024,8,August,Q3,Backend Developer,16,6,2,1,6.25,53,LinkedIn
CNT02544,E11,Skye Group,2024,8,August,Q3,Frontend Developer,8,2,1,0,0.0,24,Glassdoor
CNT02545,E11,Skye Group,2024,8,August,Q3,Full Stack Developer,24,9,2,1,4.17,43,LinkedIn
CNT02546,E11,Skye Group,2024,8,August,Q3,DevOps Engineer,14,3,1,0,0.0,26,Csoftmty Jobs
